epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.1764705926179886,0.0010000000474974513,2.322000503540039,0.23076923191547394,2.047398567199707
1,0.3529411852359772,0.0010000000474974513,1.7348097562789917,0.3461538553237915,1.8411504030227661
2,0.5098039507865906,0.0010000000474974513,1.283489465713501,0.4615384638309479,1.6245566606521606
3,0.5588235259056091,0.0010000000474974513,1.1909191608428955,0.42307692766189575,1.4643054008483887
4,0.7058823704719543,0.0010000000474974513,0.8673209547996521,0.4615384638309479,1.3369876146316528
5,0.6960784196853638,0.0010000000474974513,0.7993946671485901,0.5384615659713745,1.2479063272476196
6,0.7941176295280457,0.0010000000474974513,0.7923583984375,0.6153846383094788,1.147190809249878
7,0.7549019455909729,0.0010000000474974513,0.7815757989883423,0.6538461446762085,1.0379940271377563
8,0.7745097875595093,0.0010000000474974513,0.6701362729072571,0.6538461446762085,0.9989872574806213
9,0.8235294222831726,0.0010000000474974513,0.5089259147644043,0.6538461446762085,0.986930787563324
10,0.8529411554336548,0.0010000000474974513,0.5471059679985046,0.6538461446762085,0.9918962717056274
11,0.843137264251709,0.0010000000474974513,0.3925876319408417,0.6538461446762085,0.9765751957893372
12,0.843137264251709,0.0010000000474974513,0.485181987285614,0.692307710647583,0.9149062037467957
13,0.8725489974021912,0.0010000000474974513,0.40681692957878113,0.7307692170143127,0.855502724647522
14,0.9117646813392639,0.0010000000474974513,0.37354400753974915,0.7307692170143127,0.7984660863876343
15,0.8725489974021912,0.0010000000474974513,0.5102384090423584,0.7692307829856873,0.7766123414039612
16,0.9117646813392639,0.0010000000474974513,0.39328235387802124,0.7692307829856873,0.770492672920227
17,0.8039215803146362,0.0010000000474974513,0.5524023175239563,0.7692307829856873,0.7594905495643616
18,0.8627451062202454,0.0010000000474974513,0.36387109756469727,0.7692307829856873,0.737593948841095
19,0.8921568393707275,0.0010000000474974513,0.3951566219329834,0.807692289352417,0.7087913155555725
20,0.8921568393707275,0.0010000000474974513,0.3477396070957184,0.807692289352417,0.6931290030479431
21,0.9019607901573181,0.0010000000474974513,0.2941514551639557,0.8461538553237915,0.6728509068489075
22,0.9215686321258545,0.0010000000474974513,0.2823021411895752,0.8461538553237915,0.6524134278297424
23,0.843137264251709,0.0010000000474974513,0.39460325241088867,0.8461538553237915,0.6372026205062866
24,0.9411764740943909,0.0010000000474974513,0.18108999729156494,0.8461538553237915,0.6310296654701233
25,0.8921568393707275,0.0010000000474974513,0.2838914096355438,0.8461538553237915,0.6297293901443481
26,0.9313725233078003,0.0010000000474974513,0.2822335660457611,0.807692289352417,0.6277075409889221
27,0.8921568393707275,0.0010000000474974513,0.27905845642089844,0.807692289352417,0.6524132490158081
28,0.9019607901573181,0.0010000000474974513,0.3182103633880615,0.807692289352417,0.6490833759307861
29,0.8823529481887817,0.0010000000474974513,0.40359795093536377,0.807692289352417,0.6309779286384583
30,0.8921568393707275,0.0005000000237487257,0.35440030694007874,0.807692289352417,0.616960883140564
31,0.8529411554336548,0.0005000000237487257,0.31762513518333435,0.807692289352417,0.5896397829055786
32,0.8627451062202454,0.0005000000237487257,0.34586265683174133,0.807692289352417,0.5637257099151611
33,0.9215686321258545,0.0005000000237487257,0.2464202642440796,0.807692289352417,0.5377888083457947
34,0.9313725233078003,0.0005000000237487257,0.21818850934505463,0.807692289352417,0.5208182334899902
35,0.9117646813392639,0.0005000000237487257,0.2624845802783966,0.8461538553237915,0.4993133544921875
36,0.8529411554336548,0.0005000000237487257,0.41309091448783875,0.9230769276618958,0.473874032497406
37,0.9509803652763367,0.0005000000237487257,0.2174808531999588,0.9230769276618958,0.45892179012298584
38,0.8725489974021912,0.0005000000237487257,0.31767186522483826,0.9230769276618958,0.4375440776348114
39,0.9411764740943909,0.0005000000237487257,0.18566535413265228,0.9230769276618958,0.43089550733566284
40,0.9215686321258545,0.0005000000237487257,0.27782899141311646,0.9230769276618958,0.42367297410964966
41,0.9509803652763367,0.0005000000237487257,0.18289193511009216,0.9230769276618958,0.41593778133392334
42,0.9411764740943909,0.0005000000237487257,0.2504918575286865,0.9230769276618958,0.41194024682044983
43,0.8627451062202454,0.0005000000237487257,0.348370224237442,0.9230769276618958,0.4165077805519104
44,0.970588207244873,0.0005000000237487257,0.18690520524978638,0.9230769276618958,0.42065900564193726
45,0.9215686321258545,0.0005000000237487257,0.25878793001174927,0.9230769276618958,0.42152246832847595
46,0.9411764740943909,0.0002500000118743628,0.18702548742294312,0.9230769276618958,0.4204453229904175
47,0.9509803652763367,0.0002500000118743628,0.17559276521205902,0.9230769276618958,0.416000097990036
48,0.9117646813392639,0.0002500000118743628,0.2749795615673065,0.9230769276618958,0.415065735578537
49,0.9509803652763367,0.0001250000059371814,0.23784953355789185,0.9230769276618958,0.4165959060192108
