epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.30000001192092896,0.0010000000474974513,2.1553452014923096,0.550000011920929,1.644261360168457
1,0.550000011920929,0.0010000000474974513,1.2040148973464966,0.6000000238418579,1.383421540260315
2,0.7785714268684387,0.0010000000474974513,0.6580629348754883,0.625,1.2027875185012817
3,0.8714285492897034,0.0010000000474974513,0.5390106439590454,0.75,1.069214105606079
4,0.8500000238418579,0.0010000000474974513,0.48893553018569946,0.7250000238418579,0.9714015126228333
5,0.8500000238418579,0.0010000000474974513,0.4644160270690918,0.699999988079071,1.029071569442749
6,0.9285714030265808,0.0010000000474974513,0.2887469530105591,0.875,0.747160792350769
7,0.9571428298950195,0.0010000000474974513,0.17453718185424805,0.875,0.7027137279510498
8,0.949999988079071,0.0010000000474974513,0.20059187710285187,0.949999988079071,0.6686474084854126
9,0.9285714030265808,0.0010000000474974513,0.21791651844978333,0.875,0.628460168838501
10,0.9571428298950195,0.0010000000474974513,0.15081477165222168,0.8999999761581421,0.6254065036773682
11,0.949999988079071,0.0010000000474974513,0.15136367082595825,0.925000011920929,0.5399971008300781
12,0.9714285731315613,0.0010000000474974513,0.14287465810775757,0.925000011920929,0.5110727548599243
13,0.9642857313156128,0.0010000000474974513,0.1231977716088295,0.949999988079071,0.42720961570739746
14,0.949999988079071,0.0010000000474974513,0.1551821082830429,0.8999999761581421,0.42886868119239807
15,0.9785714149475098,0.0010000000474974513,0.10916323214769363,0.925000011920929,0.45143383741378784
16,0.9642857313156128,0.0010000000474974513,0.14829814434051514,0.9750000238418579,0.35371333360671997
17,0.9857142567634583,0.0010000000474974513,0.08239796757698059,0.925000011920929,0.4006109833717346
18,0.9785714149475098,0.0010000000474974513,0.08567517250776291,0.9750000238418579,0.37483763694763184
19,0.9785714149475098,0.0010000000474974513,0.08968593180179596,0.949999988079071,0.30812591314315796
20,0.9928571581840515,0.0010000000474974513,0.07114986330270767,0.9750000238418579,0.2444828450679779
21,0.9785714149475098,0.0010000000474974513,0.08215729892253876,0.9750000238418579,0.23690542578697205
22,0.9928571581840515,0.0010000000474974513,0.056480489671230316,0.9750000238418579,0.19354736804962158
23,0.9714285731315613,0.0010000000474974513,0.07576620578765869,1.0,0.22950509190559387
24,0.9571428298950195,0.0010000000474974513,0.08891188353300095,1.0,0.20849347114562988
25,0.9857142567634583,0.0010000000474974513,0.07079091668128967,0.9750000238418579,0.14136022329330444
26,0.9714285731315613,0.0010000000474974513,0.08974278718233109,0.925000011920929,0.20429249107837677
27,0.9642857313156128,0.0010000000474974513,0.08650267869234085,0.9750000238418579,0.1927778720855713
28,0.9785714149475098,0.0010000000474974513,0.09994900226593018,1.0,0.14377489686012268
29,0.9785714149475098,0.0005000000237487257,0.09561973065137863,1.0,0.10466623306274414
30,0.9928571581840515,0.0005000000237487257,0.041982874274253845,0.949999988079071,0.23864679038524628
31,0.9785714149475098,0.0005000000237487257,0.07090121507644653,0.9750000238418579,0.1474030762910843
32,0.9642857313156128,0.0005000000237487257,0.06516171246767044,1.0,0.10746927559375763
33,0.9857142567634583,0.0002500000118743628,0.04092233628034592,1.0,0.12546230852603912
34,0.9714285731315613,0.0002500000118743628,0.0715475007891655,1.0,0.09042458981275558
35,0.9857142567634583,0.0002500000118743628,0.05615692213177681,0.9750000238418579,0.11666209995746613
36,0.9785714149475098,0.0002500000118743628,0.04681018739938736,1.0,0.10630685091018677
37,0.9714285731315613,0.0002500000118743628,0.08638320118188858,1.0,0.09403727203607559
38,0.9928571581840515,0.0001250000059371814,0.03390013426542282,1.0,0.06350940465927124
39,1.0,0.0001250000059371814,0.04432103782892227,0.9750000238418579,0.1318231076002121
40,0.9928571581840515,0.0001250000059371814,0.03762020915746689,1.0,0.0790131613612175
41,0.9785714149475098,0.0001250000059371814,0.0688168928027153,1.0,0.0951099768280983
42,0.9857142567634583,6.25000029685907e-05,0.07627018541097641,0.949999988079071,0.17328360676765442
43,0.9928571581840515,6.25000029685907e-05,0.05604559928178787,1.0,0.08174916356801987
44,0.9785714149475098,6.25000029685907e-05,0.055856965482234955,1.0,0.08084021508693695
45,0.9785714149475098,3.125000148429535e-05,0.05745206028223038,0.949999988079071,0.15368399024009705
46,0.9928571581840515,3.125000148429535e-05,0.056043244898319244,0.9750000238418579,0.06747539341449738
47,0.9928571581840515,3.125000148429535e-05,0.04249994456768036,1.0,0.04099343344569206
48,0.9714285731315613,3.125000148429535e-05,0.08202726393938065,1.0,0.035320863127708435
49,1.0,3.125000148429535e-05,0.03864616900682449,0.9750000238418579,0.0826854407787323
50,0.9857142567634583,3.125000148429535e-05,0.0438399575650692,0.9750000238418579,0.09617472440004349
51,0.9642857313156128,3.125000148429535e-05,0.10130894184112549,1.0,0.07732615619897842
52,0.9857142567634583,1.5625000742147677e-05,0.034616075456142426,1.0,0.05450528860092163
53,0.9785714149475098,1.5625000742147677e-05,0.060136958956718445,1.0,0.0638875961303711
54,0.9928571581840515,1.5625000742147677e-05,0.059162165969610214,0.9750000238418579,0.08780428022146225
55,0.9857142567634583,7.812500371073838e-06,0.04698624461889267,1.0,0.06553888320922852
56,0.9785714149475098,7.812500371073838e-06,0.07178326696157455,1.0,0.06146955490112305
57,0.9785714149475098,7.812500371073838e-06,0.046757906675338745,1.0,0.043198589235544205
58,0.9857142567634583,3.906250185536919e-06,0.054299693554639816,1.0,0.04337902367115021
