epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.20588235557079315,0.0010000000474974513,2.2834246158599854,0.3076923191547394,2.0711824893951416
1,0.36274510622024536,0.0010000000474974513,1.8287031650543213,0.3461538553237915,1.8123568296432495
2,0.5490196347236633,0.0010000000474974513,1.4393631219863892,0.5,1.5155380964279175
3,0.45098039507865906,0.0010000000474974513,1.3754777908325195,0.5769230723381042,1.3093845844268799
4,0.6078431606292725,0.0010000000474974513,1.1405442953109741,0.692307710647583,1.1472585201263428
5,0.7254902124404907,0.0010000000474974513,0.8447309732437134,0.692307710647583,1.0330363512039185
6,0.7549019455909729,0.0010000000474974513,0.705824613571167,0.7307692170143127,0.9663864970207214
7,0.7450980544090271,0.0010000000474974513,0.7698367238044739,0.6538461446762085,0.93718022108078
8,0.7941176295280457,0.0010000000474974513,0.604768693447113,0.6153846383094788,0.9284154176712036
9,0.8039215803146362,0.0010000000474974513,0.5797285437583923,0.6538461446762085,0.9361878037452698
10,0.7843137383460999,0.0010000000474974513,0.6578192710876465,0.6538461446762085,0.9527418613433838
11,0.8039215803146362,0.0010000000474974513,0.5782734155654907,0.692307710647583,0.8923920392990112
12,0.8529411554336548,0.0010000000474974513,0.5023812651634216,0.692307710647583,0.8094680309295654
13,0.7843137383460999,0.0010000000474974513,0.6559730768203735,0.7307692170143127,0.7540706396102905
14,0.8529411554336548,0.0010000000474974513,0.4972936511039734,0.7692307829856873,0.7179091572761536
15,0.8039215803146362,0.0010000000474974513,0.568169116973877,0.807692289352417,0.7052803635597229
16,0.843137264251709,0.0010000000474974513,0.46959206461906433,0.807692289352417,0.7015665769577026
17,0.813725471496582,0.0010000000474974513,0.49805667996406555,0.807692289352417,0.6880512237548828
18,0.7941176295280457,0.0010000000474974513,0.43707725405693054,0.8461538553237915,0.6117706298828125
19,0.8627451062202454,0.0010000000474974513,0.49557849764823914,0.9230769276618958,0.5436433553695679
20,0.8529411554336548,0.0010000000474974513,0.36575591564178467,0.9230769276618958,0.5132291316986084
21,0.9117646813392639,0.0010000000474974513,0.3024567663669586,0.9230769276618958,0.4972669184207916
22,0.8235294222831726,0.0010000000474974513,0.3885495066642761,0.9230769276618958,0.48315998911857605
23,0.8333333134651184,0.0010000000474974513,0.49348878860473633,0.9230769276618958,0.47328078746795654
24,0.9117646813392639,0.0010000000474974513,0.2942679226398468,0.8846153616905212,0.4783821702003479
25,0.9313725233078003,0.0010000000474974513,0.21524247527122498,0.8846153616905212,0.4766921401023865
26,0.8921568393707275,0.0010000000474974513,0.33847543597221375,0.8461538553237915,0.4801798462867737
27,0.843137264251709,0.0005000000237487257,0.4202251732349396,0.8461538553237915,0.47790682315826416
28,0.9215686321258545,0.0005000000237487257,0.29386019706726074,0.807692289352417,0.48292261362075806
29,0.9313725233078003,0.0005000000237487257,0.2685413062572479,0.807692289352417,0.5178078413009644
30,0.9411764740943909,0.0002500000118743628,0.24605508148670197,0.807692289352417,0.5201575756072998
31,0.8725489974021912,0.0002500000118743628,0.43051809072494507,0.807692289352417,0.5224587321281433
32,0.8823529481887817,0.0002500000118743628,0.30670344829559326,0.807692289352417,0.5172057747840881
33,0.8921568393707275,0.0001250000059371814,0.29454872012138367,0.807692289352417,0.5099268555641174
