epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.2549019753932953,0.0010000000474974513,2.278895378112793,0.42307692766189575,1.9424335956573486
1,0.36274510622024536,0.0010000000474974513,1.8436936140060425,0.5,1.6715214252471924
2,0.46078431606292725,0.0010000000474974513,1.2741949558258057,0.5,1.483040690422058
3,0.5,0.0010000000474974513,1.2687746286392212,0.5,1.3546435832977295
4,0.6372548937797546,0.0010000000474974513,0.9444615840911865,0.5,1.2408678531646729
5,0.7058823704719543,0.0010000000474974513,0.8090885877609253,0.5,1.1676526069641113
6,0.7647058963775635,0.0010000000474974513,0.8347258567810059,0.5384615659713745,1.0793659687042236
7,0.7156862616539001,0.0010000000474974513,0.8127367496490479,0.5384615659713745,1.00235915184021
8,0.7058823704719543,0.0010000000474974513,0.7552725672721863,0.5769230723381042,0.9208487272262573
9,0.7549019455909729,0.0010000000474974513,0.7136391997337341,0.6153846383094788,0.8300486207008362
10,0.8235294222831726,0.0010000000474974513,0.5768222808837891,0.692307710647583,0.7578122019767761
11,0.7352941036224365,0.0010000000474974513,0.714860737323761,0.7692307829856873,0.7169336676597595
12,0.813725471496582,0.0010000000474974513,0.5872899889945984,0.7307692170143127,0.687828004360199
13,0.8235294222831726,0.0010000000474974513,0.47975975275039673,0.8461538553237915,0.6388865113258362
14,0.7745097875595093,0.0010000000474974513,0.5701285600662231,0.8461538553237915,0.6015397310256958
15,0.8823529481887817,0.0010000000474974513,0.36454087495803833,0.8461538553237915,0.5591877698898315
16,0.8039215803146362,0.0010000000474974513,0.4651269018650055,0.807692289352417,0.5127671360969543
17,0.843137264251709,0.0010000000474974513,0.43170785903930664,0.807692289352417,0.4761495292186737
18,0.843137264251709,0.0010000000474974513,0.4482507109642029,0.8461538553237915,0.45889633893966675
19,0.813725471496582,0.0010000000474974513,0.5476408004760742,0.8461538553237915,0.4575043320655823
20,0.8823529481887817,0.0010000000474974513,0.40294358134269714,0.8461538553237915,0.4616563022136688
21,0.843137264251709,0.0010000000474974513,0.36538419127464294,0.8461538553237915,0.45529109239578247
22,0.813725471496582,0.0010000000474974513,0.5582131147384644,0.7692307829856873,0.48368093371391296
23,0.8627451062202454,0.0010000000474974513,0.4985746443271637,0.807692289352417,0.49408048391342163
24,0.8627451062202454,0.0010000000474974513,0.3871709704399109,0.8461538553237915,0.4930186867713928
25,0.8725489974021912,0.0005000000237487257,0.3623385429382324,0.8461538553237915,0.479057252407074
26,0.8235294222831726,0.0005000000237487257,0.41498008370399475,0.8461538553237915,0.4541037380695343
27,0.8921568393707275,0.0005000000237487257,0.41191717982292175,0.8846153616905212,0.39464208483695984
28,0.843137264251709,0.0005000000237487257,0.46532556414604187,0.8846153616905212,0.3504279851913452
29,0.8627451062202454,0.0005000000237487257,0.3743807375431061,0.9230769276618958,0.3213348090648651
30,0.8725489974021912,0.0005000000237487257,0.37252292037010193,0.9230769276618958,0.30049848556518555
31,0.9117646813392639,0.0005000000237487257,0.2896779477596283,0.9230769276618958,0.2823212146759033
32,0.8529411554336548,0.0005000000237487257,0.40393581986427307,0.9230769276618958,0.267673522233963
33,0.8627451062202454,0.0005000000237487257,0.5046812295913696,0.9230769276618958,0.26076221466064453
34,0.9117646813392639,0.0005000000237487257,0.2740180492401123,0.9230769276618958,0.26516538858413696
35,0.8725489974021912,0.0005000000237487257,0.3266995847225189,0.9230769276618958,0.26573508977890015
36,0.8823529481887817,0.0005000000237487257,0.329783171415329,0.9230769276618958,0.2721588909626007
37,0.8627451062202454,0.0002500000118743628,0.3771563172340393,0.9230769276618958,0.266887366771698
38,0.9313725233078003,0.0002500000118743628,0.2764192819595337,0.9230769276618958,0.2597499489784241
39,0.8921568393707275,0.0002500000118743628,0.28820767998695374,0.9230769276618958,0.2532998323440552
40,0.9117646813392639,0.0002500000118743628,0.2709072232246399,0.9230769276618958,0.24566449224948883
41,0.9509803652763367,0.0002500000118743628,0.24700015783309937,0.9230769276618958,0.2389681488275528
42,0.9215686321258545,0.0002500000118743628,0.25772881507873535,0.9230769276618958,0.22970372438430786
43,0.8627451062202454,0.0002500000118743628,0.4234447777271271,0.9230769276618958,0.22041058540344238
44,0.8823529481887817,0.0002500000118743628,0.31416580080986023,0.9230769276618958,0.21433943510055542
45,0.8823529481887817,0.0002500000118743628,0.32422637939453125,0.9230769276618958,0.2118106633424759
46,0.8823529481887817,0.0002500000118743628,0.3187187910079956,0.9230769276618958,0.20814627408981323
47,0.8823529481887817,0.0002500000118743628,0.27974632382392883,0.9230769276618958,0.2055533230304718
48,0.9019607901573181,0.0002500000118743628,0.2421436756849289,0.9230769276618958,0.20258918404579163
49,0.9215686321258545,0.0002500000118743628,0.24374812841415405,0.9230769276618958,0.20281323790550232
50,0.9117646813392639,0.0002500000118743628,0.24131076037883759,0.9230769276618958,0.20059354603290558
